No,Expt.,ClogP,Polarizability,Predicted,Residual,Predicted,Residual,Predicted,Residual,Predicted,Residual,Data Source ID,Name,SLN
152,-3.82,3.96,91.985,-3.561,-0.2589999999999999,-3.5435,-0.27649999999999997,-3.53,-0.29000000000000004,-3.5087,-0.3112999999999997,1,trans-2-heptene,CH2(CH2CH3)CH2CH=[S=I]CHCH3
154,-2.68,2.9,67.017,-2.5373,-0.14270000000000005,-2.4801,-0.19989999999999997,-2.6222,-0.057800000000000296,-2.5476,-0.13240000000000007,1,1-pentene,CH2(CH2CH=CH2)CH3
155,-2.68,2.8,78.845,-2.2769,-0.40310000000000024,-2.2855,-0.3945000000000003,-2.427,-0.2530000000000001,-2.4002,-0.27980000000000027,1,"1,5-hexadiene",CH2(CH2CH=CH2)CH=CH2
156,-4.17,4.44,138.217,-4.5587,0.38870000000000005,-4.594,0.4240000000000004,-4.5384,0.3684000000000003,-4.5489,0.3788999999999998,1,1-ethylnaphthalene,CH2(CH3)C[8]C[9]=C(CH=CHCH=@8)CH=CHCH=CH@9
158,-3.21,3.67,108.859,-3.6723,0.46229999999999993,-3.7572,0.5472000000000001,-3.6059,0.39590000000000014,-3.6659,0.4559000000000002,1,1-ethyl-2-methylbenzene,CH2(CH3)C[8]=C(CH=CHCH=CH@8)CH3
159,-6.89,5.67,180.059,-6.188,-0.702,-6.2233,-0.6666999999999996,-6.1361,-0.7538999999999998,-6.166,-0.7239999999999993,1,2-ethylanthracene,CH2(CH3)C[8]=CHC[11]=C(CH=C[15]C(=CH@11)CH=CHCH=CH@15)CH=CH@8
160,-4.29,4.44,138.217,-4.5587,0.26869999999999994,-4.594,0.30400000000000027,-4.4966,0.2065999999999999,-4.5376,0.24760000000000026,1,2-ethylnaphthalene,CH2(CH3)C[8]=CHC[11]=C(CH=CH@8)CH=CHCH=CH@11
161,-3.75,4.2,121.343,-4.1781,0.4280999999999997,-4.2812,0.5312000000000001,-4.0217,0.27170000000000005,-4.1156,0.3655999999999997,1,"1,4-diethylbenzene",CH2(CH3)C[8]=CHCH=C(CH=CH@8)CH2CH3
162,-3.11,3.67,108.859,-3.6723,0.5623,-3.7572,0.6472000000000002,-3.5783,0.46830000000000016,-3.6742,0.5642,1,1-ethyl-4-methylbenzene,CH2(CH3)C[8]=CHCH=C(CH=CH@8)CH3
163,-2.77,3.21,96.375,-2.9534,0.18339999999999979,-2.9739,0.20389999999999997,-2.9298,0.15980000000000016,-2.947,0.17700000000000005,1,ethylbenzene,CH2(CH3)C[8]=CHCH=CHCH=CH@8
169,-2.54,2.89,67.017,-2.5558,0.015800000000000036,-2.4982,-0.04179999999999984,-2.5173,-0.022699999999999942,-2.4501,-0.08990000000000009,1,trans-2-pentene,CH2(CH3)CH=[S=N]CHCH3
170,-2.54,2.89,67.017,-2.5558,0.015800000000000036,-2.4982,-0.04179999999999984,-2.5183,-0.021700000000000053,-2.4408,-0.09920000000000018,1,trans-2-pentene,CH2(CH3)CH=[S=I]CHCH3
171,-2.09,2.39,66.361,-1.6697,-0.4202999999999999,-1.6197,-0.47029999999999994,-1.7794,-0.31059999999999977,-1.6885,-0.40149999999999997,1,"1,4-pentadiene",CH2(CH=CH2)CH=CH2
172,-7.02,6.83,221.901,-7.9711,0.9511000000000003,-8.0397,1.0197000000000003,-8.0928,1.0728000000000009,-8.1178,1.0978000000000012,1,"7,12-dimethylbenz(a)anthracene",CH3C[5]=C[6]C[7]=C(CH=CHC@6=C(C[15]=C@5CH=CHCH=CH@15)CH3)CH=CHCH=CH@7
177,-6.57,5.6,180.059,-6.3653,-0.20469999999999988,-6.4468,-0.12320000000000064,-6.4533,-0.11670000000000069,-6.4857,-0.08430000000000071,1,"9,10-dimethylanthracene",CH3C[5]=C[6]C(=C(C[9]=C@5CH=CHCH=CH@9)CH3)CH=CHCH=CH@6
178,-4.92,4.83,150.701,-5.4031,0.4831000000000003,-5.5466,0.6265999999999998,-5.4154,0.49540000000000006,-5.514,0.5940000000000003,1,"1,4,5-trimethylnaphthalene",CH3C[5]C[6]=C(C(=CHCH=@5)CH3)CH=CHCH=C@6CH3
179,-4.14,4.37,138.217,-4.736,0.5960000000000001,-4.8174,0.6774000000000004,-4.7294,0.5894000000000004,-4.7818,0.6417999999999999,1,"1,4-dimethylnaphthalene",CH3C[5]C[6]=C(C(=CHCH=@5)CH3)CH=CHCH=CH@6
180,-4.74,4.37,138.217,-4.736,-0.004000000000000448,-4.8174,0.07739999999999991,-4.7411,0.001100000000000101,-4.7908,0.050799999999999734,1,"1,5-dimethylnaphthalene",CH3C[5]C[6]=C(C(=CHCH=CH@6)CH3)CH=CHCH=@5
181,-5.89,5.14,167.575,-5.7203,-0.16969999999999974,-5.7417,-0.14829999999999988,-5.7904,-0.09959999999999969,-5.787,-0.10299999999999976,1,9-methylanthracene,CH3C[5]=C[6]C(=CHC[10]=C@5CH=CHCH=CH@10)CH=CHCH=CH@6
182,-4.29,4.37,138.217,-4.736,0.44599999999999973,-4.8174,0.5274000000000001,-4.6855,0.3955000000000002,-4.754,0.4639999999999995,1,"1,3-dimethylnaphthalene",CH3C[5]C[6]=C(CH=C(CH=@5)CH3)CH=CHCH=CH@6
183,-3.7,3.91,125.733,-4.0425,0.34250000000000025,-4.0616,0.36160000000000014,-4.0583,0.35829999999999984,-4.0581,0.3580999999999994,1,1-methylnaphthalene,CH3C[5]C[6]=C(CH=CHCH=@5)CH=CHCH=CH@6
185,-4,4.52,133.827,-5.1885,1.1885000000000003,-5.4481,1.4481000000000002,-5.1198,1.1197999999999997,-5.3543,1.3543000000000003,1,pentamethylbenzene,CH3C[5]=C(C(=CHC(=C@5CH3)CH3)CH3)CH3
186,-4.72,4.37,138.217,-4.736,0.016000000000000014,-4.8174,0.09740000000000038,-4.6654,-0.05459999999999976,-4.7215,0.0015000000000000568,1,"2,3-dimethylnaphthalene",CH3C[5]=C(CH=C[9]C(=CH@5)CH=CHCH=CH@9)CH3
188,-3.31,3.6,108.859,-3.8497,0.5396999999999998,-3.9807,0.6707000000000001,-3.7583,0.44830000000000014,-3.8858,0.5758000000000001,1,"1,2,4-trimethylbenzene",CH3C[5]=C(CH=CHC(=CH@5)CH3)CH3
189,-3.2,3.6,108.859,-3.8497,0.6496999999999997,-3.9807,0.7807,-3.8241,0.6240999999999999,-3.9508,0.7507999999999999,1,"1,2,3-trimethylbenzene",CH3C[5]=C(CH=CHCH=C@5CH3)CH3
190,-2.8,3.14,96.375,-3.1307,0.3307000000000002,-3.1974,0.3974000000000002,-3.1137,0.3137000000000003,-3.1672,0.36719999999999997,1,o-xylene,CH3C[5]=C(CH=CHCH=CH@5)CH3
192,-6.96,5.14,167.575,-5.7203,-1.2397,-5.7417,-1.2183000000000002,-5.704,-1.2560000000000002,-5.7286,-1.2313999999999998,1,2-methylanthracene,CH3C[5]=CHC[8]=C(CH=C[12]C(=CH@8)CH=CHCH=CH@12)CH=CH@5
193,-4.89,4.37,138.217,-4.736,-0.15399999999999991,-4.8174,-0.07259999999999955,-4.6557,-0.2342999999999993,-4.7409,-0.1490999999999998,1,"2,6-dimethylnaphthalene",CH3C[5]=CHC[8]=C(CH=C(CH=CH@8)CH3)CH=CH@5
194,-3.77,3.91,125.733,-4.0425,0.2725000000000004,-4.0616,0.2916000000000003,-4.027,0.2570000000000001,-4.0366,0.26659999999999995,1,2-methylnaphthalene,CH3C[5]=CHC[8]=C(CH=CH@5)CH=CHCH=CH@8
195,-3.4,3.6,108.859,-3.8497,0.4497,-3.9807,0.5807000000000002,-3.7412,0.34120000000000017,-3.9015,0.5015000000000001,1,"1,3,5-trimethylbenzene",CH3C[5]=CHC(=CHC(=CH@5)CH3)CH3
196,-2.82,3.14,96.375,-3.1307,0.3107000000000002,-3.1974,0.3774000000000002,-3.0897,0.2697000000000003,-3.1838,0.36380000000000035,1,m-xylene,CH3C[5]=CHC(=CHCH=CH@5)CH3
198,-2.77,3.14,96.375,-3.1307,0.3607,-3.1974,0.4274,-3.0809,0.3109000000000002,-3.1693,0.39929999999999977,1,p-xylene,CH3C[5]=CHCH=C(CH=CH@5)CH3
199,-2.21,2.68,83.891,-2.3622,0.1522000000000001,-2.3652,0.15520000000000023,-2.3647,0.15470000000000006,-2.373,0.16300000000000026,1,toluene,CH3C[5]=CHCH=CHCH=CH@5
203,-2.03,2.41,66.361,-1.6984,-0.3315999999999999,-1.6379,-0.3920999999999999,-1.8161,-0.21389999999999976,-1.6722,-0.3577999999999999,1,"2-methyl-1,3-butadiene",CH3C(=CH2)CH=CH2
209,-4.12,4.09,121.343,-3.9393,-0.1807000000000003,-4.0577,-0.062300000000000466,-3.9168,-0.20320000000000027,-4.0007,-0.11929999999999996,1,isobutylbenzene,CH(CH2C[6]=CHCH=CHCH=CH@6)(CH3)CH3
212,-3.74,3.76,80.157,-3.7375,-0.002500000000000391,-3.7602,0.020199999999999996,-3.7715,0.03149999999999986,-3.7845,0.04449999999999976,1,2-methylpentane,CH(CH2CH2CH3)(CH3)CH3
213,-3.68,3.76,80.157,-3.7375,0.05749999999999966,-3.7602,0.08020000000000005,-3.8051,0.12509999999999977,-3.7986,0.11859999999999982,1,3-methylpentane,CH(CH2CH3)(CH2CH3)CH3
214,-3.89,4.09,121.343,-3.9393,0.04929999999999968,-4.0577,0.16769999999999952,-3.8887,-0.0013000000000000789,-3.9573,0.06729999999999992,1,2-butylbenzene,CH(CH2CH3)(CH3)C[14]=CHCH=CHCH=CH@14
216,-1.87,1.86,53.877,-0.8908,-0.9792000000000001,-0.8265,-1.0435,-1.0113,-0.8587,-0.8743,-0.9957000000000001,1,"1,3-butadiene",CH(=CH2)CH=CH2
217,-3.24,3.25,79.501,-2.997,-0.24300000000000033,-3.0229,-0.2171000000000003,-3.0975,-0.14250000000000007,-3.0846,-0.1554000000000002,1,4-methyl-1-pentene,CH(CH2CH=CH2)(CH3)CH3
218,-4.26,4.11,92.641,-4.0659,-0.19409999999999972,-4.1746,-0.08539999999999992,-4.1029,-0.1570999999999998,-4.1649,-0.09509999999999952,1,"2,4-dimethylpentane",CH(CH2CH(CH3)CH3)(CH3)CH3
220,-3.77,4.02,121.343,-4.1166,0.3466,-4.2812,0.5112000000000001,-3.999,0.2290000000000001,-4.1331,0.36309999999999976,1,p-isopropyltoluene,CH(CH3)(CH3)C[11]=CHCH=C(CH=CH@11)CH3
221,-3.27,3.56,108.859,-3.4336,0.1636000000000002,-3.5337,0.26370000000000005,-3.3786,0.10860000000000003,-3.4483,0.17830000000000013,1,isopropylbenzene,CH(CH3)(CH3)C[11]=CHCH=CHCH=CH@11
229,-4.61,3.53,226.081,-4.8088,0.19879999999999942,-4.5113,-0.09870000000000001,-4.4495,-0.16050000000000075,-4.1192,-0.4908000000000001,1,griseofulvin,ClC[2]=C[3]C(=C(CH=C@2OCH3)OCH3)C(C[20](O@3)CH(CH2C(CH=C@20OCH3)=O)CH3)=O
230,-2.88,-0.33,305.41,-2.3201,-0.5598999999999998,-1.9379,-0.9420999999999999,-2.8744,-0.005599999999999827,-2.8068,-0.07319999999999993,1,chlortetracycline,ClC[2]C[3]=C(C(=CHCH=@2)OH)C(C[13]=C(C[15](CH(CH2CH@13C@3(OH)CH3)CH(C(=C(C@15=O)C(=O)NH2)OH)N(CH3)CH3)OH)OH)=O
231,-2.52,-0.87,292.926,-2.0527,-0.4672999999999998,-1.7042,-0.8158000000000001,-2.7295,0.2094999999999998,-2.7654,0.24540000000000006,1,demeclocycline,ClC[2]C[3]=C(C(=CHCH=@2)OH)C(C[13]=C(C[15](CH(CH2CH@13CH@3OH)CH(C(=C(C@15=O)C(=O)NH2)OH)N(CH3)CH3)OH)OH)=O
232,-3.93,4.04,126.415,-3.5298,-0.40020000000000033,-3.38,-0.5500000000000003,-3.5732,-0.35680000000000023,-3.4429,-0.4871000000000003,1,1-chloronaphthalene,ClC[2]C[3]=C(CH=CHCH=@2)CH=CHCH=CH@3
233,-2.61,2.01,152.818,-3.5684,0.9584000000000001,-3.529,0.919,-3.3849,0.7749000000000001,-3.4138,0.8038000000000003,1,benazolin,ClC[2]=C[3]C(=CHCH=CH@2)SC(N@3CH2C(=O)OH)=O
234,-6.29,4.88,203.798,-6.3673,0.07730000000000015,-6.1622,-0.1277999999999997,-5.7116,-0.5784000000000002,-5.7009,-0.5891000000000002,1,endrin,ClC[2]C[3]HC[5]HC[7]HOCH@7CH(CH@3C(C@2(Cl)Cl)(C(=C@2Cl)Cl)Cl)CH2@5
235,-6.29,5.47,198.778,-6.6539,0.3639000000000001,-6.3473,0.057299999999999685,-6.3798,0.08980000000000032,-6.2478,-0.04220000000000024,1,heptachlor epoxide,ClC[2]C[3]HC[5]HOCH@5CH(CH@3C(C@2(Cl)Cl)(C(=C@2Cl)Cl)Cl)Cl
236,-7.33,5.32,205.617,-6.6143,-0.7157,-6.5552,-0.7747999999999999,-6.162,-1.1680000000000001,-6.2049,-1.1250999999999998,1,aldrin,ClC[2]C[3]HCH(C(C@2(Cl)Cl)(C(=C@2Cl)Cl)Cl)C[16]HCH2CH@3CH=CH@16
237,-6.86,5.57,214.419,-6.8771,0.017100000000000115,-6.8967,0.03669999999999973,-6.7593,-0.10070000000000068,-6.8029,-0.05710000000000015,1,chlordane,ClC[2]C[3]HCH(C(C@2(Cl)Cl)(C(=C@2Cl)Cl)Cl)CH2CH(CH@3Cl)Cl
238,-5.64,5.44,187.431,-6.2822,0.6421999999999999,-6.1252,0.48520000000000074,-5.9139,0.27390000000000025,-5.7803,0.14030000000000076,1,chlordene,ClC[2]C[3]HCH(C(C@2(Cl)Cl)(C(=C@2Cl)Cl)Cl)CH=CHCH2@3
239,-6.32,5.46,200.597,-6.5662,0.24619999999999997,-6.4885,0.16849999999999987,-6.324,0.0039999999999995595,-6.2925,-0.027499999999999858,1,heptachlor,ClC[2]C[3]HCH(C(C@2(Cl)Cl)(C(=C@2Cl)Cl)Cl)CH=CHCH@3Cl
240,-5.46,4.11,191.738,-5.5838,0.12380000000000013,-5.6138,0.15380000000000038,-5.1265,-0.3334999999999999,-5.1441,-0.31590000000000007,1,1-hydroxychlordene,ClC[2]C[3]HCH(C(C@2(Cl)Cl)(C(=C@2Cl)Cl)Cl)CH=CHCH@3OH
241,-5.43,3.39,154.271,-5.1154,-0.31459999999999955,-5.1687,-0.2612999999999994,-5.1934,-0.23660000000000014,-5.2979,-0.13209999999999944,1,chlorquinox,ClC[2]C[3]N=CHCH=NC=@3C(=C(C=@2Cl)Cl)Cl
242,-4.98,3.58,139.159,-5.2621,0.2820999999999998,-5.3769,0.3968999999999996,-5.6344,0.6543999999999999,-6.0105,1.0305,1,"4,5,7-trichloro-2,1,3-benzothiadiazole",ClC[2]C[3]=NSN=C@3C(=CHC=@2Cl)Cl
243,-11.62,8.1,269.221,-10.7901,-0.8298999999999985,-11.1886,-0.4314,-10.4282,-1.1917999999999989,-10.5884,-1.0315999999999992,1,"2,2´,3,3´,4,4´,5,5´,6,6´-PCB",ClC[2]=C(C(=C(C(=C@2Cl)Cl)C[10]=C(C(=C(C(=C@10Cl)Cl)Cl)Cl)Cl)Cl)Cl
244,-10.26,7.79,256.055,-10.1294,-0.13059999999999938,-10.4531,0.19309999999999938,-9.9935,-0.2665000000000006,-10.1881,-0.07189999999999941,1,"2,2´,3,3´,4,4´,5,5´,6-PCB",ClC[2]=C(C(=C(C(=C@2Cl)Cl)C[10]=C(C(=C(C(=CH@10)Cl)Cl)Cl)Cl)Cl)Cl
245,-10.41,7.76,256.055,-10.1192,-0.29080000000000084,-10.4531,0.04309999999999903,-9.7828,-0.6272000000000002,-9.9079,-0.5021000000000004,1,"2,2´,3,3´,4,5,5´,6,6´-PCB",ClC[2]=C(C(=C(C(=C@2Cl)Cl)C[10]=C(C(=CHC(=C@10Cl)Cl)Cl)Cl)Cl)Cl
247,-8.94,7.01,229.723,-8.6753,-0.2646999999999995,-8.887,-0.05299999999999905,-8.4901,-0.4498999999999995,-8.5896,-0.3503999999999987,1,"2,2´,3,4,5,5´,6-PCB",ClC[2]=C(C(=C(C(=C@2Cl)Cl)C[10]=C(CH=CHC(=CH@10)Cl)Cl)Cl)Cl
248,-7.92,6.04,203.391,-7.3396,-0.5804,-7.5165,-0.4035000000000002,-7.2435,-0.6764999999999999,-7.3579,-0.5621,1,"2,3,4,5,6-PCB",ClC[2]=C(C(=C(C(=C@2Cl)Cl)C[10]=CHCH=CHCH=CH@10)Cl)Cl
249,-4.28,4.78,141.544,-5.8734,1.5934,-5.7923,1.5122999999999998,-5.9551,1.6750999999999996,-5.9118,1.6318000000000001,1,pentachlorophenol,ClC[2]=C(C(=C(C(=C@2Cl)Cl)OH)Cl)Cl
250,-5.64,2.88,150.263,-5.5261,-0.11390000000000011,-5.7028,0.06280000000000019,-5.4198,-0.22019999999999929,-5.6173,-0.0226999999999995,1,chlorothalonil,ClC[2]=C(C(=C(C(=C@2Cl)C#N)Cl)C#N)Cl
251,-4.02,4.6,145.169,-5.371,1.3510000000000009,-5.173,1.1530000000000005,-5.4149,1.3949000000000007,-5.2161,1.1961000000000004,1,tetrachloroguaiacol,ClC[2]=C(C(=C(C(=C@2Cl)OCH3)OH)Cl)Cl
252,-8.3,7.16,229.723,-8.7584,0.45839999999999925,-8.9226,0.6225999999999985,-8.6106,0.3105999999999991,-8.6789,0.3788999999999998,1,"2,2´,3,3´,4,4´,6-PCB",ClC[2]=C(C(=C(CH=C@2Cl)Cl)C[11]=C(C(=C(CH=CH@11)Cl)Cl)Cl)Cl
253,-7.92,7.21,229.723,-8.7435,0.8234999999999992,-8.887,0.9670000000000005,-8.6443,0.7242999999999995,-8.7177,0.7977000000000007,1,"2,2´,3,4,4´,5´,6-PCB",ClC[2]=C(C(=C(CH=C@2Cl)Cl)C[11]=C(CH=C(C(=CH@11)Cl)Cl)Cl)Cl
254,-7.43,6.26,203.391,-7.2336,-0.19639999999999969,-7.3134,-0.11660000000000004,-7.0197,-0.41029999999999944,-7.0119,-0.4180999999999999,1,"2,2´,3,4,6-PCB",ClC[2]=C(C(=C(CH=C@2Cl)Cl)C[11]=C(CH=CHCH=CH@11)Cl)Cl
255,-7.66,6.79,216.557,-8.031,0.37100000000000044,-8.1277,0.46770000000000067,-8.0931,0.4330999999999996,-8.1921,0.5320999999999998,1,"2,3,3´,4,4´6-PCB",ClC[2]=C(C(=C(CH=C@2Cl)Cl)C[11]=CHC(=C(CH=CH@11)Cl)Cl)Cl
257,-1.7,2.75,131.909,-3.3119,1.6119,-3.3022,1.6022,-3.1846,1.4846000000000001,-3.144,1.4440000000000002,1,dicamba,ClC[2]=C(C(=C(CH=CH@2)Cl)C(=O)OH)OCH3
258,-9.16,7.49,242.889,-9.4461,0.28609999999999935,-9.686,0.5259999999999998,-9.4243,0.2643000000000004,-9.6065,0.44650000000000034,1,"2,2´,3,3´,4,4´,5,5´-PCB",ClC[2]=C(C(=CHC(=C@2Cl)C[10]=C(C(=C(C(=CH@10)Cl)Cl)Cl)Cl)Cl)Cl
259,-8.42,6.65,216.557,-7.9832,-0.43679999999999986,-8.1277,-0.2922999999999991,-7.9187,-0.5012999999999996,-8.0269,-0.39310000000000045,1,"2,2´,3,3´,4,5-PCB",ClC[2]=C(C(=CHC(=C@2Cl)C[10]=C(C(=CHCH=CH@10)Cl)Cl)Cl)Cl
261,-7.68,6.7,216.557,-7.9364,0.2564000000000002,-8.0564,0.3764000000000003,-7.8989,0.21890000000000054,-7.9866,0.3066000000000004,1,"2,2´,3,4,5,5´-PCB",ClC[2]=C(C(=CHC(=C@2Cl)C[10]=C(CH=CHC(=CH@10)Cl)Cl)Cl)Cl
262,-7.21,6.21,203.391,-7.2165,0.00649999999999995,-7.3134,0.10339999999999971,-7.0997,-0.11029999999999962,-7.1468,-0.06320000000000014,1,"2,2´,3,4,5-PCB",ClC[2]=C(C(=CHC(=C@2Cl)C[10]=C(CH=CHCH=CH@10)Cl)Cl)Cl
263,-7.82,6.74,216.557,-8.0139,0.1938999999999993,-8.1277,0.30770000000000053,-8.0838,0.2637999999999998,-8.2214,0.40139999999999887,1,"2,3,3´,4,4´,5-PCB",ClC[2]=C(C(=CHC(=C@2Cl)C[10]=CHC(=C(CH=CH@10)Cl)Cl)Cl)Cl
264,-7.16,5.73,190.225,-6.5488,-0.6112000000000002,-6.624,-0.5360000000000005,-6.4874,-0.6726000000000001,-6.5513,-0.6086999999999998,1,"2,3,4,5-PCB",ClC[2]=C(C(=CHC(=C@2Cl)C[10]=CHCH=CHCH=CH@10)Cl)Cl
265,-5.65,4.6,137.237,-5.6527,0.0026999999999999247,-5.7782,0.12819999999999965,-5.8659,0.21589999999999954,-6.0446,0.3945999999999996,1,pentachlorobenzene,ClC[2]=C(C(=CHC(=C@2Cl)Cl)Cl)Cl
268,-7.32,6.51,203.391,-7.2444,-0.07560000000000056,-7.2298,-0.09020000000000028,-6.9043,-0.4157000000000002,-6.7613,-0.5587,1,"2,2,4,6,6´-PCB",ClC[2]=C(C(=CHC(=CH@2)Cl)Cl)C[12]=C(CH=CHCH=C@12Cl)Cl
269,-6.14,5.54,177.059,-5.773,-0.367,-5.6999,-0.44009999999999927,-5.7322,-0.40779999999999994,-5.6651,-0.4748999999999999,1,"2,4,6-PCB",ClC[2]=C(C(=CHC(=CH@2)Cl)Cl)C[12]=CHCH=CHCH=CH@12
270,-2.34,3.58,115.212,-3.9764,1.6364,-3.8616,1.5216000000000003,-4.1528,1.8128000000000002,-4.1402,1.8002000000000002,1,"2,4,6-trichlorophenol",ClC[2]=C(C(=CHC(=CH@2)Cl)Cl)OH
271,-8.01,6.73,216.557,-8.0105,0.0005000000000006111,-8.1277,0.11770000000000103,-7.9267,-0.08329999999999949,-7.9934,-0.016599999999999504,1,"2,2´,3,3´,4,4´-PCB",ClC[2]=C(C(=CHCH=C@2Cl)C[11]=C(C(=C(CH=CH@11)Cl)Cl)Cl)Cl
272,-7.05,6.27,203.391,-7.2264,0.1764000000000001,-7.3015,0.25150000000000006,-7.1056,0.055600000000000094,-7.132,0.08199999999999985,3,"1,2,3-trichloro-4-(2,3-dichlorophenyl)benzene",ClC[2]=C(C(=CHCH=C@2Cl)C[11]=C(C(=CHCH=CH@11)Cl)Cl)Cl
273,-8.32,6.78,216.557,-7.9956,-0.3244000000000007,-8.092,-0.22799999999999976,-7.9735,-0.3465000000000007,-8.0511,-0.26890000000000036,1,"2,2´,3,4,4´,5´-PCB",ClC[2]=C(C(=CHCH=C@2Cl)C[11]=C(CH=C(C(=CH@11)Cl)Cl)Cl)Cl
275,-7.91,6.32,203.391,-7.1795,-0.7305000000000001,-7.2298,-0.6802000000000001,-7.1141,-0.7959000000000005,-7.1453,-0.7647000000000004,1,"2,2´,3,4,5´-PCB",ClC[2]=C(C(=CHCH=C@2Cl)C[11]=C(CH=CHC(=CH@11)Cl)Cl)Cl
276,-7.05,6.36,203.391,-7.2571,0.2071000000000005,-7.3015,0.25150000000000006,-7.2799,0.22989999999999977,-7.3321,0.2820999999999998,1,"2,2´,3,3´,4-PCB",ClC[2]=C(C(=CHCH=C@2Cl)C[11]=CHC(=C(CH=CH@11)Cl)Cl)Cl
277,-4.57,4.18,124.071,-4.7666,0.1966000000000001,-4.814,0.24399999999999977,-4.9492,0.3792,-5.0568,0.4867999999999997,1,"1,2,3,4-tetrachlorobenzene",ClC[2]=C(C(=CHCH=C@2Cl)Cl)Cl
279,-6.8,5.92,190.225,-6.3578,-0.4421999999999997,-6.3358,-0.46419999999999995,-6.1517,-0.6482999999999999,-6.0664,-0.7336,1,"2,2´,5,6´-PCB",ClC[2]=C(C(=CHCH=CH@2)Cl)C[12]=C(CH=CHC(=CH@12)Cl)Cl
280,-7.39,5.91,190.225,-6.3864,-1.0035999999999996,-6.3718,-1.0181999999999993,-5.9527,-1.4372999999999996,-5.7858,-1.6041999999999996,1,"2,2´,6,6´-PCB",ClC[2]=C(C(=CHCH=CH@2)Cl)C[12]=C(CH=CHCH=C@12Cl)Cl
282,-5.21,4.94,163.893,-4.8633,-0.34670000000000023,-4.7809,-0.42910000000000004,-4.7352,-0.4748000000000001,-4.6361,-0.5739000000000001,1,"2,6-PCB",ClC[2]=C(C(=CHCH=CH@2)Cl)C[12]=CHCH=CHCH=CH@12
283,-2.1,2.24,114.53,-2.7373,0.6372999999999998,-2.8484,0.7483999999999997,-2.7143,0.6143000000000001,-2.8186,0.7185999999999999,1,"2,6-dichlorobenzyl alcohol",ClC[2]=C(C(=CHCH=CH@2)Cl)CH2OH
284,-4.24,2.79,110.835,-3.407,-0.8330000000000002,-3.327,-0.9130000000000003,-3.4264,-0.8136000000000001,-3.4166,-0.8234000000000004,1,"2,6-dichlorobenzonitrile",ClC[2]=C(C(=CHCH=CH@2)Cl)C#N
286,-2.62,-0.0707,168.133,-1.8964,-0.7236,-1.6382,-0.9818,-1.7307,-0.8893000000000002,-1.3994,-1.2206000000000001,1,hydrochlorthiazide,ClC[2]C(=CHC[6]=C(CH=@2)NHCH2NHS@6(=O)=O)S(=O)(=O)NH2
287,-3.78,3.25,247.987,-4.9012,1.1212000000000004,-4.575,0.7950000000000004,-4.6239,0.8439000000000001,-4.2635,0.4834999999999998,1,metolazone,ClC[2]C(=CHC[6]=C(CH=@2)NHCH(N(C@6=O)C[17]=C(CH=CHCH=CH@17)CH3)CH3)S(=O)(=O)NH2
288,-3.29,1.78,181.833,-3.509,0.21899999999999986,-3.0119,-0.27810000000000024,-3.4251,0.1351,-2.9501,-0.3399000000000001,1,quinethazone,ClC[2]C(=CHC[6]=C(CH=@2)NHCH(NHC@6=O)CH2CH3)S(=O)(=O)NH2
289,-3.05,-0.22,164.414,-2.8683,-0.18169999999999975,-2.8678,-0.18219999999999992,-2.7436,-0.3064,-2.7041,-0.3458999999999999,1,chlorothiazide,ClC[2]C(=CHC[6]=C(CH=@2)N=CHNHS@6(=O)=O)S(=O)(=O)NH2
290,-9.15,7.41,242.889,-9.4188,0.2687999999999988,-9.686,0.5359999999999996,-9.1141,-0.03589999999999982,-9.2071,0.05710000000000015,1,"2,2´,3,3´,5,5´,6,6´-PCB",ClC[2]=C(CH=C(C(=C@2C[9]=C(C(=CHC(=C@9Cl)Cl)Cl)Cl)Cl)Cl)Cl
292,-7.42,6.66,216.557,-7.9228,0.5027999999999997,-8.0564,0.6364000000000001,-7.7826,0.3626000000000005,-7.8466,0.42659999999999965,1,"2,2´,3,5,5´,6-PCB",ClC[2]=C(CH=C(C(=C@2C[9]=C(CH=CHC(=CH@9)Cl)Cl)Cl)Cl)Cl
294,-8.56,6.83,216.557,-7.9808,-0.5792000000000002,-8.0564,-0.5036000000000005,-8.0154,-0.5446000000000009,-8.099,-0.4610000000000003,1,"2,2´,4,4´5,5´-PCB",ClC[2]=C(CH=C(C(=CH@2)Cl)C[11]=C(CH=C(C(=CH@11)Cl)Cl)Cl)Cl
295,-7.89,6.38,203.391,-7.1681,-0.7218999999999998,-7.194,-0.6959999999999997,-7.1728,-0.7172000000000001,-7.2122,-0.6777999999999995,1,"2,2´,4,5,5´-PCB",ClC[2]=C(CH=C(C(=CH@2)Cl)C[11]=C(CH=CHC(=CH@11)Cl)Cl)Cl
296,-7.39,6.42,203.391,-7.2456,-0.14440000000000008,-7.2656,-0.12439999999999962,-7.3581,-0.03189999999999937,-7.4304,0.04039999999999999,1,"2,3´,4,4´,5-PCB",ClC[2]=C(CH=C(C(=CH@2)Cl)C[11]=CHC(=C(CH=CH@11)Cl)Cl)Cl
297,-6.27,5.4,177.059,-5.7252,-0.5447999999999995,-5.6999,-0.5700999999999992,-5.7225,-0.5474999999999994,-5.7185,-0.5514999999999999,1,"2,4,5-PCB",ClC[2]=C(CH=C(C(=CH@2)Cl)C[11]=CHCH=CHCH=CH@11)Cl
