No,Expt.,ClogP,Tm,Polarizability,Predicted,Residual,Predicted,Residual,Predicted,Residual,Predicted,Residual,Name,SLN
437,-8.36,7.07,387,215.193,-7.2251,-1.1348999999999991,-7.0971,-1.2628999999999992,-7.1435,-1.216499999999999,-6.9321,-1.4278999999999993,"2,2',4,6'-Tetrachlorobenzyl 5-toluene  ",C[1](C(=CHC(=C(CH=@1)CH3)Cl)Cl)CH2C[18]C(=CHCH=CHC=@18Cl)Cl
438,-7.49,7.07,335,215.193,-7.2251,-0.2648999999999999,-7.0971,-0.3929,-7.2571,-0.23289999999999988,-7.107,-0.383,"2,2',4,4'-Tetrachlorobenzyl 5-toluene  ",C[1](C(=CHC(=C(CH=@1)CH3)Cl)Cl)CH2C[18]C(=CHC(=CHCH=@18)Cl)Cl
439,-8.18,6.81,348,215.193,-7.2108,-0.9691999999999998,-7.1804,-0.9996,-7.316,-0.8639999999999999,-7.266,-0.9139999999999997,"2,3,4,4'-Tetrachlorobenzyl 5-toluene  ",C[1](C(=C(C(=C(CH=@1)CH3)Cl)Cl)Cl)CH2C[18]CH=CHC(=CHCH=@18)Cl
440,-7.24,6.81,380,215.193,-7.2293,-0.010699999999999932,-7.2082,-0.031800000000000495,-7.1865,-0.05350000000000055,-7.0579,-0.18210000000000015,"2,3,4,6'-Tetrachlorobenzyl 6-toluene  ",C[1](C(=C(C(=CHC=@1CH3)Cl)Cl)Cl)CH2C[18]CH=CHCH=CHC=@18Cl
441,-7.44,6.81,356,215.193,-7.2293,-0.2107000000000001,-7.2082,-0.23180000000000067,-7.3132,-0.12680000000000025,-7.2391,-0.20090000000000074,"2,3,4,4'-Tetrachlorobenzyl 6-toluene  ",C[1](C(=C(C(=CHC=@1CH3)Cl)Cl)Cl)CH2C[18]CH=CHC(=CHCH=@18)Cl
442,-7.16,5.73,364,190.225,-6.5488,-0.6112000000000002,-6.624,-0.5360000000000005,-6.5027,-0.6573000000000002,-6.5654,-0.5945999999999998,"2,3,4,5-Tetrachlorobiphenyl  ",C[1](C(=C(C(=C(CH=@1)Cl)Cl)Cl)Cl)C[12]CH=CHCH=CHCH=@12
443,-7.8,6.05,401,190.225,-6.4662,-1.3338,-6.4079,-1.3921000000000001,-6.5471,-1.2528999999999995,-6.5574,-1.2425999999999995,"2,3',4,4'-Tetrachlorobiphenyl  ",C[1](C(=CHC(=CHCH=@1)Cl)Cl)C[12]CH=C(C(=CHCH=@12)Cl)Cl
444,-6.47,5.87,320,190.225,-6.3728,-0.09719999999999995,-6.3718,-0.0981999999999994,-6.2729,-0.19709999999999983,-6.2519,-0.21809999999999974,"2,2',3,5'-Tetrachlorobiphenyl  ",C[1](C(=C(CH=CHCH=@1)Cl)Cl)C[12]C(=CHCH=C(CH=@12)Cl)Cl
445,-6.57,5.88,337,190.225,-6.4188,-0.15120000000000022,-6.4199,-0.15010000000000012,-6.3268,-0.24319999999999986,-6.3103,-0.2597000000000005,"2,2',4,5-Tetrachlorobiphenyl  ",C[1](C(=CHC(=C(CH=@1)Cl)Cl)Cl)C[12]C(=CHCH=CHCH=@12)Cl
446,-7,5.92,360,190.225,-6.3259,-0.6741000000000001,-6.2998,-0.7001999999999997,-6.2872,-0.7127999999999997,-6.269,-0.7309999999999999,"2,2',5,5'-Tetrachlorobiphenyl  ",C[1](C(=CHCH=C(CH=@1)Cl)Cl)C[12]C(=CHCH=C(CH=@12)Cl)Cl
447,-8.53,6,453,190.225,-6.4811,-2.0488999999999997,-6.4439,-2.086099999999999,-6.728,-1.8019999999999996,-6.7728,-1.7571999999999992,"3,3',4,4'-Tetrachlorobiphenyl  ",C[1](CH=C(C(=CHCH=@1)Cl)Cl)C[12]CH=C(C(=CHCH=@12)Cl)Cl
448,-6.8,5.92,376,190.225,-6.3578,-0.4421999999999997,-6.3358,-0.46419999999999995,-6.1614,-0.6385999999999994,-6.0821,-0.7179000000000002,"2,2',5,6'-Tetrachlorobiphenyl  ",C[1](C(=CHCH=C(CH=@1)Cl)Cl)C[12]C(=CHCH=CHC=@12Cl)Cl
449,-8.03,5.91,471,190.225,-6.3864,-1.6435999999999993,-6.3718,-1.658199999999999,-6.1104,-1.919599999999999,-5.9479,-2.0820999999999996,"2,2',6,6'-Tetrachlorobiphenyl  ",C[1](C(=CHCH=CHC=@1Cl)Cl)C[12]C(=CHCH=CHC=@12Cl)Cl
450,-6.94,6.11,366,190.225,-6.4866,-0.45340000000000025,-6.4079,-0.5321000000000007,-6.5222,-0.4178000000000006,-6.4788,-0.4612000000000007,"2,4,4',6-Tetrachlorobiphenyl  ",C[1](C(=CHC(=CHC=@1Cl)Cl)Cl)C[12]CH=CHC(=CHCH=@12)Cl
451,-8.54,6.26,437,190.225,-6.5059,-2.0340999999999996,-6.3718,-2.168199999999999,-6.962,-1.5779999999999994,-6.9216,-1.6183999999999994,"3,3',5,5'-Tetrachlorobiphenyl  ",C[1](CH=C(CH=C(CH=@1)Cl)Cl)C[12]CH=C(CH=C(CH=@12)Cl)Cl
452,-8.86,6.45,500,187.75,-7.236,-1.6239999999999997,-6.9509,-1.9090999999999996,-7.4892,-1.3707999999999991,-7.396,-1.4639999999999995,"2,3,7,8-Tetrachlorodibenzofuran  ",O[1]C[2]C(C[4]C@1=CHC(=C(CH=@4)Cl)Cl)=CHC(=C(CH=@2)Cl)Cl
453,-8.77,6.4,463,192.057,-7.4719,-1.2980999999999998,-7.2957,-1.4742999999999995,-7.5487,-1.2212999999999994,-7.514,-1.2559999999999993,"1,2,3,4-Tetrachlorodibenzo-p-dioxin  ",C[1]C(OC[4]C(O@1)=CHCH=CHCH=@4)=C(C(=C(C=@1Cl)Cl)Cl)Cl
454,-8.89,6.8,448,192.057,-7.5446,-1.3454000000000006,-7.2244,-1.6656000000000004,-7.7653,-1.1247000000000007,-7.6313,-1.2587000000000002,"1,2,3,7-Tetrachlorodibenzo-p-dioxin  ",C[1]C(OC[4]C(O@1)=CHC(=CHCH=@4)Cl)=C(C(=C(CH=@1)Cl)Cl)Cl
455,-9,6.84,492,192.057,-7.5582,-1.4417999999999997,-7.2244,-1.7755999999999998,-7.8294,-1.1706000000000003,-7.7216,-1.2784000000000004,"1,3,6,8-Tetrachlorodibenzo-p-dioxin  ",C[1]C(OC[4]C(O@1)=C(CH=C(CH=@4)Cl)Cl)=C(CH=C(CH=@1)Cl)Cl
456,-10.22,7.01,578,192.057,-7.6162,-2.6038000000000006,-7.2244,-2.9956000000000005,-7.9261,-2.2939000000000007,-7.7382,-2.4818000000000007,"2,3,7,8-Tetrachlorodibenzo-p-dioxin  ",C[1]C(OC[4]C(O@1)=CHC(=C(CH=@4)Cl)Cl)=CHC(=C(CH=@1)Cl)Cl
457,-6.82,6.19,342,194.532,-6.6121,-0.20790000000000042,-6.5792,-0.24080000000000013,-6.7112,-0.10880000000000045,-6.6958,-0.12420000000000009,"2,2',4,4'-Tetrachlorodiphenyl ether  ",O(C[2]C(=CHC(=CHCH=@2)Cl)Cl)C[13]C(=CHC(=CHCH=@13)Cl)Cl
458,-6.98,6.59,343,194.532,-6.7486,-0.23140000000000072,-6.5792,-0.40080000000000027,-6.968,-0.012000000000000455,-6.8736,-0.10640000000000072,"3,3',4,4'-Tetrachlorodiphenyl ether  ",O(C[2]CH=C(C(=CHCH=@2)Cl)Cl)C[13]CH=C(C(=CHCH=@13)Cl)Cl
459,-1.74,2.17,298,82.885,-2.6712,0.9311999999999998,-2.807,1.067,-2.9056,1.1656000000000002,-3.0221,1.2821,"1,1,2,2-Tetrachloroethane  ",CH(CH(Cl)Cl)(Cl)Cl
460,-2.18,2.48,298,82.885,-2.7773,0.5972999999999997,-2.9194,0.7393999999999998,-2.9175,0.7374999999999998,-3.0465,0.8664999999999998,"1,1,1,2-Tetrachloroethane  ",C(CH2Cl)(Cl)(Cl)Cl
461,-1.75,2.17,298,82.885,-2.6707,0.9207000000000001,-2.8176,1.0676,-2.9136,1.1636000000000002,-3.0163,1.2663000000000002,"1,1,2,2-Tetrachloroethane  ",CH(CH(Cl)Cl)(Cl)Cl
462,-2.54,2.95,298,82.229,-3.1571,0.6170999999999998,-3.2227,0.6827000000000001,-3.3297,0.7896999999999998,-3.4032,0.8632,Tetrachloroethylene  ,C(=C(Cl)Cl)(Cl)Cl
463,-2.74,2.95,251,82.229,-3.1566,0.41659999999999986,-3.2331,0.49309999999999965,-3.3369,0.5968999999999998,-3.3873,0.6473,Tetrachloroethylene  ,C(=C(Cl)Cl)(Cl)Cl
464,-2.31,2.86,298,70.401,-2.935,0.625,-2.9628,0.6528,-3.0588,0.7488000000000001,-3.0867,0.7767,Tetrachloromethane  ,C(Cl)(Cl)(Cl)Cl
465,-5.24,4.92,363,157.653,-5.5998,0.3597999999999999,-5.476,0.23599999999999977,-5.4076,0.1676000000000002,-5.1772,-0.06280000000000019,"3,4,5,6-Tetrachloroveratrole  ",CH3OC[6]C(OCH3)=C(C(=C(C=@6Cl)Cl)Cl)Cl
466,-2.38,2.46,277,73.175,-2.9009,0.5209000000000001,-3.0286,0.6486000000000001,-3.0909,0.7109000000000001,-3.2439,0.8639000000000001,"1,2,4,5-Tetraflurobenzene  ",C[1](C(=CHC(=C(CH=@1)F)F)F)F
467,1.15,0.33,298,52.714,-0.0233,1.1733,-0.0309,1.1808999999999998,0.0479,1.1020999999999999,-0.022,1.172,Tetrahydrofuran  ,O[1]CH2CH2CH2CH2@1
468,-0.03,0.89,298,65.198,-0.4693,0.4393,-0.4319,0.40190000000000003,-0.4949,0.4649,-0.5133,0.48329999999999995,Tetrahydropyran  ,C[1]H2CH2CH2CH2CH2O@1
469,-4.59,4.06,353,121.343,-4.5327,-0.057299999999999685,-4.7281,0.13810000000000056,-4.3979,-0.19209999999999994,-4.5722,-0.01780000000000026,"1,2,4,5-Tetramethylbenzene  ",C[1](C(=CHC(=C(CH=@1)CH3)CH3)CH3)CH3
470,-2.21,2.68,178,83.891,-2.3622,0.1522000000000001,-2.3652,0.15520000000000023,-2.3566,0.14659999999999984,-2.3609,0.15090000000000003,Toluene  ,C[1](CH=CHCH=CHCH=@1)CH3
471,-3.68,2.5,543,288.493,-3.9194,0.23939999999999984,-3.8457,0.16569999999999974,-3.6893,0.009299999999999642,-3.569,-0.11100000000000021,Triamcinolone  ,CH3C[5:s=N]C[6:s=I](C(CH2OH)=O)OC(CH3)(CH3)OC[s=I]H@6CH2C[s=I]H@5C[32:s=I]HCH2CH2C[40]=CHC(CH=CHC[s=N]@40(CH3)C@32(F)C[s=N]H(OH)CH2@5)=O
472,-5.07,4.22,361,133.603,-4.4712,-0.5988000000000007,-4.6013,-0.4687000000000001,-4.2938,-0.7762000000000002,-4.3429,-0.7271000000000001,"1,2,3-Tribromobenzene  ",C[1](C(=C(CH=CHCH=@1)Br)Br)Br
473,-4.5,4.38,314,133.603,-4.4934,-0.006599999999999717,-4.5629,0.06289999999999996,-4.4271,-0.07289999999999974,-4.4811,-0.01890000000000036,"1,2,4-Tribromobenzene  ",C[1](C(=CHC(=CHCH=@1)Br)Br)Br
474,-5.6,4.39,394,133.603,-4.4969,-1.1030999999999995,-4.5629,-1.0370999999999997,-4.5397,-1.0602999999999998,-4.6434,-0.9565999999999999,"1,3,5-Tribromobenzene  ",C[1](CH=C(CH=C(CH=@1)Br)Br)Br
475,-7.3,5.88,339,199.757,-6.0936,-1.2063999999999995,-6.1734,-1.1265999999999998,-5.847,-1.4529999999999994,-5.8429,-1.4570999999999996,"2,4,6-Tribromobiphenyl  ",C[1](C(=CHC(=CHC=@1Br)Br)Br)C[12]CH=CHCH=CHCH=@12
476,-1.91,2.29,298,79.933,-2.6661,0.7561000000000002,-2.9059,0.9959,-2.6982,0.7882,-2.9199,1.0099000000000002,Tribromomethane  ,CH(Br)(Br)Br
477,0.72,1.27,330,78.333,-1.8222,2.5422000000000002,-1.8495,2.5694999999999997,-1.5943,2.3143000000000002,-1.5296,2.2496,"2,2,2-TriChloro-1,1-ethanediol  ",CH(C(Cl)(Cl)Cl)(OH)OH
478,-4.29,3.95,343,127.696,-4.2422,-0.04779999999999962,-4.1887,-0.10130000000000017,-4.2932,0.0031999999999996476,-4.2196,-0.07040000000000024,"2,3,4-Trichloroanisole  ",CH3OC[6]C(=C(C(=CHCH=@6)Cl)Cl)Cl
479,-4.2,3.95,334,127.696,-4.2422,0.04220000000000024,-4.1887,-0.01130000000000031,-4.3408,0.1407999999999996,-4.2909,0.09089999999999954,"2,4,6-Trichloroanisole  ",CH3OC[6]C(=CHC(=CHC=@6Cl)Cl)Cl
480,-4.1,3.77,326,110.905,-3.8901,-0.20989999999999975,-3.8564,-0.24359999999999982,-3.9998,-0.10019999999999962,-3.9958,-0.10419999999999963,"1,2,3-Trichlorobenzene  ",C[1](C(=C(CH=CHCH=@1)Cl)Cl)Cl
481,-3.61,3.82,289,110.905,-3.8748,0.26480000000000015,-3.818,0.20800000000000018,-4.0507,0.4407000000000001,-4.0626,0.4525999999999999,"1,2,4-Trichlorobenzene  ",C[1](C(=CHC(=CHCH=@1)Cl)Cl)Cl
482,-4.6,4.04,336,110.905,-3.9499,-0.6500999999999997,-3.818,-0.7819999999999996,-4.1793,-0.4207000000000001,-4.1365,-0.4634999999999998,"1,3,5-Trichlorobenzene  ",C[1](CH=C(CH=C(CH=@1)Cl)Cl)Cl
483,-7.06,5.56,361,177.059,-5.6625,-1.3975,-5.5671,-1.4928999999999997,-5.8213,-1.2386999999999997,-5.7727,-1.2872999999999992,"3,4,4'-Trichlorobiphenyl  ",C[1](CH=C(C(=CHCH=@1)Cl)Cl)C[12]CH=CHC(=CHCH=@12)Cl
484,-6.01,5.51,313,177.059,-5.5814,-0.4285999999999994,-5.4947,-0.5152999999999999,-5.6464,-0.3635999999999999,-5.6345,-0.3754999999999997,"2,3',5-Trichlorobiphenyl  ",C[1](C(=CHCH=C(CH=@1)Cl)Cl)C[12]CH=C(CH=CHCH=@12)Cl
485,-6.26,5.46,342,177.059,-5.6177,-0.6422999999999996,-5.555,-0.7050000000000001,-5.5906,-0.6693999999999996,-5.5523,-0.7077,"2,3,4',-Trichlorobiphenyl  ",C[1](C(=C(CH=CHCH=@1)Cl)Cl)C[12]CH=CHC(=CHCH=@12)Cl
486,-6.27,5.4,349,177.059,-5.7252,-0.5447999999999995,-5.6999,-0.5700999999999992,-5.745,-0.5249999999999995,-5.7429,-0.5270999999999999,"2,4,5-Trichlorobiphenyl  ",C[1](C(=CHC(=C(CH=@1)Cl)Cl)Cl)C[12]CH=CHCH=CHCH=@12
487,-6.29,5.31,322,177.059,-5.6945,-0.5955000000000004,-5.6999,-0.5900999999999996,-5.5826,-0.7073999999999998,-5.5631,-0.7268999999999997,"2,3,6-Trichlorobiphenyl  ",C[1](C(=C(CH=CHC=@1Cl)Cl)Cl)C[12]CH=CHCH=CHCH=@12
488,-6.14,5.54,336,177.059,-5.773,-0.367,-5.6999,-0.44009999999999927,-5.7307,-0.4093,-5.6708,-0.46919999999999984,"2,4,6-Trichlorobiphenyl  ",C[1](C(=CHC(=CHC=@1Cl)Cl)Cl)C[12]CH=CHCH=CHCH=@12
489,-6.29,5.46,333,177.059,-5.6283,-0.6616999999999997,-5.5671,-0.7229000000000001,-5.6215,-0.6684999999999999,-5.5962,-0.6938000000000004,"2',3,4-Trichlorobiphenyl  ",C[1](CH=C(C(=CHCH=@1)Cl)Cl)C[12]C(=CHCH=CHCH=@12)Cl
490,-6.21,5.61,330,177.059,-5.6368,-0.5731999999999999,-5.5188,-0.6912000000000003,-5.6841,-0.5259,-5.6227,-0.5872999999999999,"2,4,4'-Trichlorobiphenyl  ",C[1](C(=CHC(=CHCH=@1)Cl)Cl)C[12]CH=CHC(=CHCH=@12)Cl
491,-7.58,5.91,402,178.891,-6.6161,-0.9638999999999998,-6.3978,-1.1822,-6.7471,-0.8329000000000004,-6.706,-0.8739999999999997,"1,2,4-Trichlorodibenzo-p-dioxin  ",C[1]C(OC[4]C(O@1)=CHCH=CHCH=@4)=C(C(=CHC=@1Cl)Cl)Cl
492,-6.58,5.72,334,181.366,-5.8591,-0.7209000000000003,-5.7882,-0.7918000000000003,-5.9556,-0.6244000000000005,-5.9235,-0.6565000000000003,"2,4,5-Trichlorodiphenyl ether  ",O(C[2]C(=CHC(=C(CH=@2)Cl)Cl)Cl)C[13]CH=CHCH=CHCH=@13
493,-6.77,6,327,181.366,-5.9547,-0.8152999999999997,-5.7882,-0.9817999999999998,-6.0877,-0.6822999999999997,-5.9708,-0.7991999999999999,"3,4,5-Trichlorodiphenyl ether  ",O(C[2]CH=C(C(=C(CH=@2)Cl)Cl)Cl)C[13]CH=CHCH=CHCH=@13
494,-2,2.1,298,69.719,-2.1822,0.18219999999999992,-2.3596,0.3595999999999999,-2.261,0.2610000000000001,-2.4407,0.4407000000000001,"1,1,1-Trichloroethane  ",C(CH3)(Cl)(Cl)Cl
495,-1.48,1.68,298,69.719,-1.8308,0.3508,-1.9179,0.43789999999999996,-2.0875,0.6074999999999999,-2.2003,0.7202999999999999,"1,1,2-Trichloroethane  ",CH(CH2Cl)(Cl)Cl
496,-2.14,2.1,298,69.719,-2.1819,0.04190000000000005,-2.3663,0.22629999999999972,-2.2616,0.12159999999999993,-2.4291,0.2890999999999999,"1,1,1-Trichloroethane  ",C(CH3)(Cl)(Cl)Cl
497,-1.96,2.26,298,69.063,-2.2227,0.26270000000000016,-2.237,0.27700000000000014,-2.4647,0.5047000000000001,-2.5224,0.5624000000000002,Trichloroethylene  ,C(=CHCl)(Cl)Cl
498,-1.93,2.26,298,69.063,-2.2224,0.2924,-2.2435,0.3135000000000001,-2.4672,0.5372000000000001,-2.5142,0.5842000000000003,Trichloroethylene  ,C(=CHCl)(Cl)Cl
499,-3.04,2.09,298,70.161,-2.316,-0.7240000000000002,-2.4627,-0.5773000000000001,-2.4481,-0.5918999999999999,-2.5801,-0.4599000000000002,"1,1,2-Trichlorofluoroethane  ",C(CH2Cl)(Cl)(Cl)F
500,-1.17,1.76,298,57.235,-1.8759,0.7059,-1.9396,0.7696000000000001,-2.0938,0.9238,-2.1941,1.0241000000000002,Trichloromethane  ,CH(Cl)(Cl)Cl
501,-1.92,1.96,298,82.203,-1.9043,-0.015699999999999825,-1.9471,0.027100000000000124,-2.2051,0.2850999999999999,-2.279,0.359,"1,2,3-Trichloropropane  ",CH2(CH(CH2Cl)Cl)Cl
502,-4.37,4.33,339,144.487,-4.675,0.3049999999999997,-4.5353,0.16530000000000022,-4.5716,0.2016,-4.3516,-0.01839999999999975,"3,4,5-Trichloroveratrole  ",CH3OC[6]C(OCH3)=C(C(=C(CH=@6)Cl)Cl)Cl
503,0.3,0.66,298,48.338,-0.7251,1.0251,-0.8985,1.1985,-0.573,0.873,-0.6556,0.9556,"1,1,1,-Trifluoro-2-propanol  ",C(CH(CH3)OH)(F)(F)F
504,-0.72,1.74,356,96.948,-1.0864,0.36640000000000006,-1.2402,0.5202,-1.0625,0.3425,-1.0981,0.3781000000000001,"2,3,3-Trimethyl-2-Butanol  ",CH3C(C(CH3)(CH3)CH3)(OH)CH3
505,-1.27,2.27,298,109.432,-1.4525,0.18249999999999988,-1.5683,0.2983,-1.5062,0.23619999999999997,-1.4968,0.2267999999999999,"2,2,3-Trimethyl-3-pentanol  ",CH3C(C(CH2CH3)(OH)CH3)(CH3)CH3
506,-3.2,3.6,248,108.859,-3.8497,0.6496999999999997,-3.9807,0.7807,-3.8302,0.6301999999999999,-3.9355,0.7355,"1,2,3,-Trimethylbenzene  ",C[1](C(=C(CH=CHCH=@1)CH3)CH3)CH3
507,-3.31,3.6,229,108.859,-3.8497,0.5396999999999998,-3.9807,0.6707000000000001,-3.7735,0.4634999999999998,-3.8921,0.5821000000000001,"1,2,4-Trimethylbenzene  ",C[1](C(=CHC(=CHCH=@1)CH3)CH3)CH3
508,-3.4,3.6,228,108.859,-3.8497,0.4497,-3.9807,0.5807000000000002,-3.7241,0.32410000000000005,-3.8632,0.46320000000000006,"1,3,5-Trimethylbenzene  ",C[1](CH=C(CH=C(CH=@1)CH3)CH3)CH3
509,-4.74,4.46,298,105.125,-4.3899,-0.3501000000000003,-4.5838,-0.15620000000000012,-4.4395,-0.30050000000000043,-4.5418,-0.19819999999999993,"2,2,4-Trimethylpentane  ",CH3C(CH2CH(CH3)CH3)(CH3)CH3
510,-6.74,5.91,472,196.933,-6.7392,-0.0007999999999999119,-6.6924,-0.04760000000000009,-6.8769,0.1368999999999998,-6.733,-0.007000000000000561,Triphenylene  ,C[1]HCH=CHCH=C[9]C[10]=CHCH=CHCH=C@10C[20]=CHCH=CHCH=C@20C=@1@9
511,0.96,-2.11,405,37.777,0.331,0.629,0.17,0.7899999999999999,0.1489,0.8110999999999999,0.053,0.9069999999999999,Urea  ,NH2C(=O)NH2
512,-0.85,1.44,298,68.261,-0.9466,0.09660000000000002,-0.9602,0.11020000000000008,-0.9557,0.10570000000000002,-0.971,0.121,Veleraldehyde  ,CH(CH2CH2CH2CH3)=O
513,-1.31,1.96,298,104.989,-1.604,0.29400000000000004,-1.5986,0.28859999999999997,-1.4868,0.17679999999999985,-1.4061,0.09609999999999985,Veratrole  ,CH3OC[6]C(OCH3)=CHCH=CHCH=@6
514,-3.3,3.9,298,162.773,-2.4672,-0.8327999999999998,-2.1061,-1.1938999999999997,-2.562,-0.738,-2.2441,-1.0558999999999998,Vernolate  ,CH3CH2CH2N(CH2CH2CH3)C(SCH2CH2CH3)=O
515,-3.89,3.42,434,227.301,-4.5998,0.7098,-4.6907,0.8006999999999995,-4.6782,0.7882000000000002,-4.5819,0.6919,Warfarin  ,O=C[2]C(CH(CH2C(CH3)=O)C[15]CH=CHCH=CHCH=@15)=C(OH)C[29]C(O@2)=CHCH=CHCH=@29
516,-4.23,3.87,298,118.031,-4.5802,0.3501999999999992,-4.6494,0.41939999999999955,-4.6255,0.3954999999999993,-4.6917,0.46169999999999956,"1,1,3,4,4-Pentachloro-1,2-Butadiene  ",C(=C=C(CH(Cl)Cl)Cl)(Cl)Cl
517,-10.55,8.39,431,260.362,-10.4677,-0.08230000000000004,-10.6589,0.10889999999999844,-10.4859,-0.06409999999999982,-10.5965,0.046499999999999986,"2,2',3,3',4,4',5,5',6'-Nonachlorodiphenyl ether  ",O(C[2]C(=C(C(=C(CH=@2)Cl)Cl)Cl)Cl)C[13]C(=C(C(=C(C=@13Cl)Cl)Cl)Cl)Cl
518,-7.33,6.38,350,203.391,-7.1681,-0.16190000000000015,-7.194,-0.13600000000000012,-7.1585,-0.17149999999999999,-7.1823,-0.1477000000000004,"2,2',4,5,5'-Pentachlorobiphenyl  ",C[1](C(=CHC(=C(CH=@1)Cl)Cl)Cl)C[12]C(=CHCH=C(CH=@12)Cl)Cl
519,-8.06,6.99,352,215.193,-7.1659,-0.8941000000000008,-7.0615,-0.9985000000000008,-7.199,-0.8610000000000007,-7.0752,-0.9848000000000008,"2,2',4,5'-Tetrachlorobenzyl-5 toluene  ",C[1](C(=CHC(=C(CH=@1)CH3)Cl)Cl)CH2C[18]C(=CHCH=C(CH=@18)Cl)Cl
520,-6.02,5.43,317,177.059,-5.5541,-0.46589999999999954,-5.4947,-0.5252999999999997,-5.4339,-0.5860999999999992,-5.361,-0.6589999999999998,"2',2,5-Trichlorobiphenyl  ",C[1](C(=CHCH=C(CH=@1)Cl)Cl)C[12]C(=CHCH=CHCH=@12)Cl
521,-7.25,5.96,377,190.225,-6.4035,-0.8464999999999998,-6.3718,-0.8781999999999996,-6.4913,-0.7587000000000002,-6.5253,-0.7247000000000003,"2,3',4',5-Tetrachlorobiphenyl  ",C[1](C(=CHCH=C(CH=@1)Cl)Cl)C[12]CH=C(C(=CHCH=@12)Cl)Cl
522,-6.22,5.8,323,181.366,-5.7798,-0.4401999999999999,-5.6681,-0.5518999999999998,-5.9199,-0.3000999999999996,-5.8739,-0.34609999999999985,"2,4,4'-trichlorodiphenyl ether  ",O(C[2]C(=CHC(=CHCH=@2)Cl)Cl)C[13]CH=CHC(=CHCH=@13)Cl
523,-6.25,5.52,340,177.059,-5.5741,-0.6759000000000004,-5.4826,-0.7674000000000003,-5.6294,-0.6205999999999996,-5.598,-0.6520000000000001,"2,4',6-Trichlorobiphenyl  ",C[1](C(=CHCH=C(CH=@1)Cl)Cl)C[12]CH=CHC(=CHCH=@12)Cl
524,-3.17,2.92,313,199.066,-3.4437,0.2737000000000003,-3.616,0.4460000000000002,-3.2284,0.05840000000000023,-3.2404,0.07040000000000024,Alachlor,ClCH2C(=O)N(C[8]=C(CH2CH3)CH=CHCH=C@8CH2CH3)CH2OCH3
525,-0.71,1.13,373,135.635,-1.3093,0.5992999999999999,-1.3744,0.6644000000000001,-1.4081,0.6980999999999999,-1.3445,0.6345000000000001,Aldicarb,S(C(CH3)(CH3)CH=[S=N]NOC(=O)NHCH3)CH3
526,-6.3,5.32,377,205.617,-6.6143,0.31430000000000025,-6.5552,0.2552000000000003,-5.8973,-0.4026999999999994,-5.9121,-0.38790000000000013,Aldrin,ClC[2:s=I]C[3:s=I]HC[s=N]H(C[s=N](Cl)(C@2(Cl)Cl)C(Cl)=C@2Cl)C[16]HCH2CH@3CH=CH@16
527,-6,4.52,358,213.774,-5.8282,-0.17180000000000017,-5.9444,-0.055600000000000094,-5.8644,-0.13560000000000016,-5.9541,-0.04589999999999961,Bifenox,ClC[2]=C(OC[5]=CHC(=C(N[+1](O[-1])=O)CH=CH@5)C(OCH3)=O)CH=CHC(Cl)=CH@2
528,-2.56,2.4,415,152.838,-2.7251,0.1650999999999998,-2.7379,0.17789999999999973,-2.564,0.0040000000000000036,-2.4845,-0.0754999999999999,Carbaril,O(C[2]C[3]C(CH=CHCH=@2)=CHCH=CHCH=@3)C(=O)NHCH3
529,-1.21,1.76,425,158.457,-2.5921,1.3820999999999999,-2.7677,1.5577,-2.2718,1.0617999999999999,-2.4243,1.2143000000000002,Carbofuran,O[1]C(CH2C[6]=C@1C(OC(=O)NHCH3)=CHCH=CH@6)(CH3)CH3
530,-6.05,5.61,298,237.269,-5.7908,-0.2591999999999999,-5.6507,-0.3993000000000002,-5.5335,-0.5164999999999997,-5.4013,-0.6486999999999998,Carbophenothion,ClC[2]=CHCH=C(SCH2SP(=S)(OCH2CH3)OCH2CH3)CH=CH@2
531,-3.14,3,365,175.86,-3.1386,-0.00140000000000029,-2.9105,-0.22950000000000026,-3.1777,0.03770000000000007,-3.0601,-0.0799000000000003,Carboxin,S[1]CH2CH2OC(=C@1C(=O)NHC[15]=CHCH=CHCH=CH@15)CH3
532,-5.35,5.57,298,214.419,-6.8771,1.5271000000000008,-6.8967,1.5467000000000004,-6.6521,1.3021000000000003,-6.6772,1.3272000000000004,chlordane,ClC[2]C[3]HCH(C(Cl)(C@2(Cl)Cl)C(Cl)=C@2Cl)CH2CH(Cl)CH@3Cl
533,-5.39,5.44,211,187.431,-6.2822,0.8921999999999999,-6.1252,0.7352000000000007,-5.964,0.5740000000000007,-5.8988,0.5087999999999999,Chlordene,ClC[2]C[3]HCH(C(Cl)(C@2(Cl)Cl)C(Cl)=C@2Cl)CH=CHCH2@3
534,-4.41,3.58,407,131.321,-3.6695,-0.7404999999999999,-3.5629,-0.8471000000000002,-3.8443,-0.5657000000000001,-3.7498,-0.6602000000000001,chloroneb,ClC[2]=C(OCH3)CH=C(Cl)C(OCH3)=CH@2
535,-2,3.09,298,72.946,-3.0668,1.0668000000000002,-2.8458,0.8458000000000001,-3.1309,1.1309,-2.9349,0.9348999999999998,chloropicrin,ClC(Cl)(Cl)N[+1](O[-1])=O
536,-4.65,2.88,524,150.263,-5.5261,0.8760999999999992,-5.7028,1.0527999999999995,-5.2844,0.6343999999999994,-5.409,0.7589999999999995,chlorothalonil,ClC[2]=C(C(Cl)=C(Cl)C(Cl)=C@2C#N)C#N
